"NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UE","NUMERO_CANDIDATO","NUM_TURNO","ANO_ELEICAO"
"GASPAR CHAVEIRO",11,"49395",33,2,2020
"LUCIANA TRINTA",11,"07170",65,2,2020
"ZEZINHO POMPEU VELHO",11,"50393",15,2,2020
"DRA LUCIVANIA RODRIGUES",11,"03131",20,2,2020
"MATEUS SILVA",11,"63118",45,2,2020
"TULIO VIEIRA",11,"25895",19,2,2020
"IRACY BALTAR",11,"56693",10,2,2020
"JUNIOR GUEDES",11,"13293",51,2,2020
"DR VALDI",11,"25895",20,2,2020
"MILIOSSI",11,"74470",23,2,2020
"EMIDIO SOUZA",11,"67890",13,2,2020
"CAPITAO HORIZONTE",11,"15814",70,2,2020
"HAMILTON",11,"41254",45,2,2020
"JULIER",11,"90670",13,2,2020
"HAMILTON BORGES",11,"93343",17,2,2020
"PAULO MATOS",11,"90514",20,2,2020
"HIBERLON GUIMARAES",11,"36331",20,2,2020
"FABIO",11,"56995",18,2,2020
"DRA LIA BARROSO",11,"38733",77,2,2020
"IOKANAAN SANTANA",11,"32131",22,2,2020
"DARLENE PEREIRA",11,"88153",13,2,2020
"NILVINHA",11,"35637",55,2,2020
"BAMAL IGUAIBA",11,"08494",43,2,2020
"PROFESSOR CARLOS EDUARDO",11,"15857",50,2,2020
"VANDO",11,"37311",20,2,2020
"ANDRE NEZZI",11,"90557",45,2,2020
"NIRA",11,"16810",22,2,2020
"NANDO MACEDO",11,"03077",12,2,2020
"EDUARDO MACHADO",11,"05339",15,2,2020
"JUNIOR CAMINHONEIRO",11,"85111",50,2,2020
"LEO CERVEBRAS",11,"05835",17,2,2020
"GLEIDSON AZEVEDO",11,"44458",20,2,2020
"VEIO DUCA",11,"28193",15,2,2020
"OSMAR GAMBA",11,"43850",22,2,2020
"EBINHO",11,"56995",65,2,2020
"FLAVIO TETE",11,"18856",45,2,2020
"PROFESSOR LUIZ CARLOS",11,"50490",50,2,2020
"RICARDO RIGATO",11,"69337",15,2,2020
"NEGO FOGUIM",11,"73423",25,2,2020
"FELICIO",11,"70998",45,2,2020
"DR THIAGO",11,"95370",22,2,2020
"FERREIRA JUNIOR",11,"56979",77,2,2020
"FRANK VOLKMANN",11,"82597",19,2,2020
"DOMINIQUE RODRIGUES",11,"91154",23,2,2020
"CARLOS GEILSON",11,"35157",19,2,2020
"CIDADAO",11,"21750",65,2,2020
"JUNIOR FRANCO",11,"61654",25,2,2020
"DR SAMUEL",11,"15431",25,2,2020
"HELIO GONTIJO",11,"96172",15,2,2020
"ENFERMEIRA WAL",11,"04596",17,2,2020
"SIMONE PEREIRA",11,"12190",55,2,2020
"JUVENAL CALIXTO",11,"56170",11,2,2020
"PROFESSORA LUCIMAR GONCALVES",11,"09490",11,2,2020
"SIDNEY VIEIRA",11,"27839",14,2,2020
"RAFAEL SILVA",11,"49190",20,2,2020
"DR GERALDO AMORIM",11,"08656",15,2,2020
"KLINGER QUIRINO",11,"28630",15,2,2020
"GERSON",11,"62197",12,2,2020
"BERON",11,"27693",55,2,2020
"SAULO SOUZA",11,"68977",70,2,2020
"WILSON PRECOMA",11,"03018",29,2,2020
"DR ZE FRANCISCO",11,"07633",55,2,2020
"JORGE BERNARDES",11,"58467",18,2,2020
"OLIVEIRA",11,"90255",14,2,2020
"EMERSON AUTO VIP",11,"93718",11,2,2020
"HAROLDO AGUIAR",11,"35432",55,2,2020
"DR LIDIO",11,"90859",11,2,2020
"ERIVALDO",11,"23833",25,2,2020
"MARKOS GOMES",11,"15857",28,2,2020
"REVELINO",11,"91359",22,2,2020
"GRILO",11,"78751",22,2,2020
"PROFESSOR LESLIE",11,"74322",18,2,2020
"JOSIAS JUNIOR",11,"76570",12,2,2020
"PROFESSOR EDESIO POMPILHO",11,"91219",20,2,2020
"ELANO",11,"90638",17,2,2020
"PROFESSOR RODOLFO",11,"72338",45,2,2020
"DJALMA BELTRAO",11,"28355",10,2,2020
"PROFESSORA SONIA",11,"63134",55,2,2020
"ZE ARAUJO",11,"92894",12,2,2020
"PROFESSOR CRISTIANO",11,"33219",15,2,2020
"MANOEL MACHADO",11,"85316",17,2,2020
"NORIVAL LIMA",11,"54453",25,2,2020
"MERCIAL ARRUDA",11,"07935",15,2,2020
"DODA",11,"63711",90,2,2020
"COMANDANTE CESAR",11,"86533",15,2,2020
"RACIB HARB",11,"90735",10,2,2020
"GUTO GOUVEA",11,"05576",22,2,2020
"ANASTACIO GUEDES",11,"47856",13,2,2020
"MIGUEL DOUTOR MARCOS",11,"32115",55,2,2020
"ADALFRANK O NEGAO",11,"02518",45,2,2020
"ANTONIO BEZERRA",11,"91839",12,2,2020
"ZE SANTOS",11,"28150",13,2,2020
"RENATO TORRES",11,"27472",40,2,2020
"ZEZINHO TENORIO",11,"27197",22,2,2020
"IGOR PENALVA",11,"08630",45,2,2020
"SARGENTO ADONIS",11,"01074",17,2,2020
"JOAO TRIGO",11,"03069",77,2,2020
"HELENO PEIXEIRO",11,"05339",36,2,2020
"TIAGO CERVANTES",11,"65439",45,2,2020
"POROCA",11,"58149",14,2,2020
"PROFESSOR FABIO",11,"95419",17,2,2020
"SERGIO AMERICANO MENDES",11,"48950",19,2,2020
"DR ZE LIMA",11,"90190",11,2,2020
"JACKSON",11,"12106",11,2,2020
"JOYCE",11,"20176",15,2,2020
"RODRIGO",11,"59099",10,2,2020
"DR BENEDITO",11,"62413",25,2,2020
"JOSE CARLOS PATIO",11,"91510",77,2,2020
"MARCUS SOARES",11,"47015",19,2,2020
"WELLINGTON ANDRADE",11,"23833",12,2,2020
"JAMIL SABRA NETO",11,"58777",20,2,2020
"ZUCATELLI",11,"07480",17,2,2020
"DR ALEXANDRE NOGUEIRA",11,"00434",15,2,2020
"DR ANTONIO CARLOS",11,"07676",20,2,2020
"JAYME FONSECA",11,"07536",45,2,2020
"JOAO GOMES",11,"92215",45,2,2020
"CLARINALDO ANDRADE",11,"31356",15,2,2020
"DANIEL FARMACIA",11,"09075",20,2,2020
"ALEXANDRE FERREIRA",11,"64254",15,2,2020
"DIVINO REGIONAL",11,"95737",28,2,2020
"ROSANE TORNQUIST PETRY",11,"89575",11,2,2020
"PAULO ANJOS",11,"37117",40,2,2020
"CLAUDINEY BODE",11,"95397",25,2,2020
"PADRE FRANKLIN",11,"16896",13,2,2020
"ZE VENA",11,"66796",45,2,2020
"DR JULIO",11,"32115",19,2,2020
"BRIZOLA",11,"95150",12,2,2020
"LUTERO SIQUEIRA",11,"99058",22,2,2020
"DR GASPAR",11,"67890",27,2,2020
"MEINHA",11,"92967",55,2,2020
"DELEGADO ALFREDO ONDAS",11,"61310",15,2,2020
"MARCOS GALVAO",11,"35459",55,2,2020
"JOSAFA MARQUES",11,"12629",13,2,2020
"ASSIS MAOZINHA",11,"11657",55,2,2020
"CHICO ACOUGUE",11,"73423",22,2,2020
"WELLINSON",11,"16438",11,2,2020
"KLEBER MARRA KGM",11,"92894",10,2,2020
"PAULIN",11,"94897",36,2,2020
"CARLOS DU",11,"41114",15,2,2020
"RAIMUNDO PIMENTEL",11,"23213",17,2,2020
"IVAN RODRIGUES",11,"78859",11,2,2020
"SIDRACK",11,"08419",12,2,2020
"ESPEDITO FILHO",11,"22373",11,2,2020
"JOAO AVAMILENO",11,"70572",77,2,2020
"LEDA BORGES",11,"93300",45,2,2020
"VIEIRA",11,"90190",25,2,2020
"PROFESSOR ARNALDO",11,"72095",70,2,2020
"DR WESLEY MEDEIROS",11,"96474",51,2,2020
"ANDRE BORGES",11,"93017",17,2,2020
"PEDRO FERNANDES",11,"95559",11,2,2020
"DR JOSE LUIZ NANCI",11,"58971",23,2,2020
"MARCO BUENO",11,"71331",10,2,2020
"COMANDANTE NELSON COELHO",11,"81795",51,2,2020
"RENATO REIS",11,"59030",50,2,2020
"JUNIOR POSTO",11,"07706",12,2,2020
"NETO BARRA",11,"21695",13,2,2020
"NELSON RUY",11,"03034",20,2,2020
"PIMENTA RONDONIA",11,"00035",50,2,2020
"SAMUEL BRAGA",11,"13897",51,2,2020
"LUCIO MARCHI",11,"79278",11,2,2020
"JOAO CORREDOR",11,"49611",13,2,2020
"RODRIGO ACHCAR",11,"93270",55,2,2020
"MARLON",11,"76856",55,2,2020
"GUSTAVO PAIM",11,"88013",11,2,2020
"ADILSON FAGUNDES",11,"00450",51,2,2020
"ROBSON PAZ",11,"58696",18,2,2020
"TIAGO DANTAS",11,"07528",25,2,2020
"BIRA PINA",11,"58254",13,2,2020
"DELEGADO PAZOLINI",11,"57053",10,2,2020
"JOAO CARLOS JOCA",11,"90735",13,2,2020
"JULIO LEITE",11,"90417",51,2,2020
"VALQUIRIA",11,"76279",90,2,2020
"VENANCIO CHAVES",11,"73024",55,2,2020
"DR WEULER",11,"08133",90,2,2020
"ROMILSON CAMACAM",11,"39489",55,2,2020
"HELDER",11,"58149",20,2,2020
"PAULO SERRA",11,"70572",45,2,2020
"NACOITAN LEITE",11,"93998",45,2,2020
"MAURO ALMEIDA",11,"11495",10,2,2020
"ANTONIO RIBEIRO",11,"61778",43,2,2020
"MICHAEL DELGADO",11,"34851",55,2,2020
"RENATO GALVAO",11,"16810",10,2,2020
"VANDERLEI SOARES",11,"67377",15,2,2020
"PAULO BOAVENTURA",11,"63215",10,2,2020
"TIRRI",11,"23639",10,2,2020
"CHIQUINHO PT",11,"36919",13,2,2020
"ANNIBAL BIANCHINI",11,"76910",36,2,2020
"ZE FOLHA",11,"09113",15,2,2020
"SOFIA PARDINHO",11,"64653",77,2,2020
"BEZERRA",11,"02534",70,2,2020
"EDUARDO TERRA",11,"92975",25,2,2020
"ADILSON SEGURA",11,"72230",45,2,2020
"CLAUDIA AUTISTA",11,"57037",28,2,2020
"IVAN SERIGATO JUNIOR",11,"66877",14,2,2020
"ANA GONCALVES",11,"47791",77,2,2020
"NELSON GORDINHO",11,"93211",77,2,2020
"MOISES BARBOSA",11,"10472",55,2,2020
"OCILEIA FERNANDES",11,"08168",45,2,2020
"GIRLEY TITI",11,"92339",20,2,2020
"MARIA PENHA",11,"54135",50,2,2020
"CRISTIANO CUNHA",11,"93734",43,2,2020
"LUCIANO CORREIA",11,"34436",36,2,2020
"CABO RODRIGO",11,"57959",51,2,2020
"VALLE",11,"62197",19,2,2020
"ALEX GALVAO",11,"07935",18,2,2020
"QUEIROZ",11,"96474",17,2,2020
"DR ROBERTO OLIVEIRA",11,"35238",13,2,2020
"GILBERTO MATIAS",11,"04626",20,2,2020
"EDIMAR",11,"56910",10,2,2020
"DR MARCOS",11,"30678",45,2,2020
"PEDRINHO VALE",11,"41114",14,2,2020
"ZE PATROLA",11,"93360",12,2,2020
"NANI MOURA",11,"68314",15,2,2020
"WASHINGTON VASCONCELOS",11,"96830",55,2,2020
"ERALDO FELIX",11,"33090",10,2,2020
"JUAN KARLO LEAL",11,"57134",28,2,2020
"JOAO GUILHERME",11,"69795",13,2,2020
"CARLOS MORAES",11,"74934",70,2,2020
"JAIRAO POVAO",11,"42110",14,2,2020
"ROSIRENE ABREU",11,"92576",17,2,2020
"HELDER ARAGAO",11,"07137",15,2,2020
"RODRIGO ASHIUCHI",11,"71510",22,2,2020
"MELK DAVID",11,"36331",19,2,2020
"ROGERIO CAMARA",11,"90930",15,2,2020
"DR ARMANDO",11,"73296",11,2,2020
"ENGENHEIRO RODRIGO ALTHOFF",11,"81175",22,2,2020
"EDELO FERRARI",11,"90468",25,2,2020
"DR RUBAO",11,"58394",19,2,2020
"JANSEN PENHA",11,"07234",27,2,2020
"SEBASTIAO CONRADO",11,"13730",35,2,2020
"IZAEL",11,"00450",11,2,2020
"DR ANTONELY",11,"75892",10,2,2020
"ZE AILTON",11,"31097",22,2,2020
"CHICO BRASILEIRO",11,"75639",55,2,2020
"ZE CABELO",11,"91413",45,2,2020
"ROGERIO BARROS",11,"66435",25,2,2020
"ALDO LEAL",11,"23221",12,2,2020
"CLAUDIO REVELINO",11,"76490",25,2,2020
"TIAO MIRANDA",11,"04839",55,2,2020
"MARINHO",11,"00396",43,2,2020
"MARCIA CONRADO",11,"25771",13,2,2020
"JOFRAN BRAGA JB",11,"07498",12,2,2020
"BERNADETE SOUZA",11,"35734",50,2,2020
"CORONEL RONALDO FLORES",11,"00035",77,2,2020
"ERALDO CABECA DANTAS",11,"31151",11,2,2020
"CRIS GEMEAS",11,"58467",55,2,2020
"ANA CLEIA",11,"35599",55,2,2020
"DR MACAXEIRA",11,"11738",11,2,2020
"JOEL RODRIGUES",11,"10774",11,2,2020
"SAULO CALAZANS",11,"53430",18,2,2020
"PLINIO LEAO",11,"92339",15,2,2020
"DE MAZZINI",11,"66370",14,2,2020
"DR MANOEL BARBOSA",11,"77453",65,2,2020
"PAULO SANTANA",11,"59030",55,2,2020
"ULISSES",11,"10243",55,2,2020
"PAULO MOCELIN",11,"79715",15,2,2020
"MARCELO NONATO",11,"44814",77,2,2020
"FERNANDO FRANCISCHINI",11,"75353",17,2,2020
"SYLVIO MONTEIRO",11,"78859",22,2,2020
"DELEGADO CERONI",11,"62006",22,2,2020
"VIOLA",11,"38555",40,2,2020
"DARLENE TIRIRICA",11,"03077",40,2,2020
"ARNOLDO FRANGO",11,"07340",77,2,2020
"HELDER BOTELHO",11,"91030",70,2,2020
"CAPITAO GALVAO",11,"65439",28,2,2020
"SILVINO",11,"96199",77,2,2020
"JUNIOR TITICO",11,"14192",15,2,2020
"BETO",11,"35513",12,2,2020
"DINALVINHA VIANA",11,"91472",45,2,2020
"MACIEL DOCA",11,"16535",10,2,2020
"ANDRE PESSUTO",11,"64114",25,2,2020
"ANGELA VITOR",11,"42870",77,2,2020
"EDINHO ARAUJO",11,"70971",15,2,2020
"IVAN NAATZ",11,"80470",22,2,2020
"SARGENTO EYDER BRASIL",11,"00035",17,2,2020
"NIVALDO ANDRADE",11,"52493",17,2,2020
"HAROLDO IRAM",11,"06050",36,2,2020
"PROFESSOR GLEINYSON",11,"31593",55,2,2020
"DAITON",11,"90816",40,2,2020
"FERDINANDO COUTINHO",11,"08311",25,2,2020
"HELANIO GOMES",11,"94994",14,2,2020
"TIAGO GORSKI",11,"88510",11,2,2020
"TIO GAL",11,"07889",22,2,2020
"GUSTAVO MARINHO",11,"61573",50,2,2020
"ANTONIO JULIO",11,"49417",15,2,2020
"DR RODRIGO LEITE",11,"40290",51,2,2020
"AFONSO MENDONCA",11,"35637",45,2,2020
"EDSON MAGALHAES",11,"28592",23,2,2020
"ROBERTO FRAJOLA",11,"62006",23,2,2020
"PROFESSOR RAFAEL PURGATO",11,"66192",65,2,2020
"ELIU PESSOA",11,"20036",12,2,2020
"JOSE MARIA",11,"75914",55,2,2020
"DILSON AGRIPINO",11,"32476",23,2,2020
"WAGUINHO",11,"58041",15,2,2020
"ELIO DIONIZIO",11,"73482",14,2,2020
"ROGERIO VINICIUS",11,"70971",27,2,2020
"RODRIGO VALADARES",11,"31054",14,2,2020
"VANILSE",11,"61263",45,2,2020
"VERA",11,"71072",16,2,2020
"DRA CECILIA",11,"36412",65,2,2020
"GUSTAVO JERO",11,"46671",22,2,2020
"NILVAN FERREIRA",11,"20516",15,2,2020
"JAIR LOPES",11,"04278",29,2,2020
"DOUGLAS MELO",11,"53430",15,2,2020
"IRMAO ADONIAS",11,"39438",45,2,2020
"HAROLDO",11,"68837",17,2,2020
"GEAN PARAIBANO",11,"18236",11,2,2020
"RUI BRANDAO",11,"31658",13,2,2020
"ROBERTO TUIM",11,"47430",15,2,2020
"ARNILTON NOGUEIRA",11,"11371",77,2,2020
"ISAIAS PIAGEM",11,"92304",25,2,2020
"ERIKA PEDROSA",11,"69213",28,2,2020
"PEDRO LAURENTINO",11,"12190",80,2,2020
"MARCO SUKITA",11,"77453",43,2,2020
"HIPOLITO",11,"05835",51,2,2020
"PEDRO FILHO",11,"11355",17,2,2020
"IVO KONELL",11,"81752",28,2,2020
"MARI TAVELLI",11,"62138",40,2,2020
"ROGERIO FRANCO",11,"63614",55,2,2020
"RONIVON",11,"95591",55,2,2020
"IVAN JARDIM",11,"93360",40,2,2020
"EDSON AMARAL",11,"93912",11,2,2020
"MARCOS CALDERAN",11,"91073",45,2,2020
"EDSON ITABAIANA",11,"31577",15,2,2020
"MAMOUD AMED",11,"02410",70,2,2020
"PEDRAO GUIVALE",11,"72095",33,2,2020
"DR BATISTA",11,"76910",25,2,2020
"PASTOR VALTEIR",11,"92606",55,2,2020
"BARROSINHO",11,"07641",20,2,2020
"HERNANDES VAZ",11,"05614",12,2,2020
"PROFESSORA VILMINHA",11,"04529",14,2,2020
"CARLINHOS MANGAO",11,"93327",22,2,2020
"WASHINGTON MODESTO FILHO",11,"50911",14,2,2020
"BALTASAR ROSA",11,"62138",13,2,2020
"PEDRO BARBOSA",11,"21997",11,2,2020
"VICTOR ASSIS",11,"25313",29,2,2020
"DONA CIDA",11,"95958",90,2,2020
"JUNIOR CRUZ",11,"58041",55,2,2020
"JOAQUIM NETO",11,"33138",55,2,2020
"ARAMIS BRITO",11,"58394",40,2,2020
"LUIS VALENTE",11,"69299",13,2,2020
"ANISIO GUATO",11,"90638",50,2,2020
"ROGER AGUIAR",11,"14575",12,2,2020
"LOUZ",11,"73245",55,2,2020
"LUCIA ESTEVAM",11,"16128",15,2,2020
"ADERITO CAMARGO",11,"65153",45,2,2020
"JORGE ALEXANDRE",11,"26298",77,2,2020
"ROGERIO CAVALIN",11,"65811",15,2,2020
"WENDEL FORUM",11,"03034",70,2,2020
"DINHO",11,"33553",43,2,2020
"JOANA D ARCK",11,"56235",13,2,2020
"TAVEIRA",11,"17795",10,2,2020
"DALVA PAIXAO",11,"05231",20,2,2020
"JURANDIR OLIVEIRA",11,"00353",19,2,2020
"DRA REGINA SABIONI",11,"89931",51,2,2020
"ZE RIBAMAR",11,"07978",40,2,2020
"ERICO ALMEIDA",11,"87777",22,2,2020
"BARGA ROSA",11,"90832",25,2,2020
"HELIO GUIMARAES",11,"74446",55,2,2020
"LEANDRO CARAMALAC",11,"91596",14,2,2020
"DENILSON",11,"67393",25,2,2020
"MACELLO FONSECA",11,"12726",28,2,2020
"ADRIANA BO",11,"68691",15,2,2020
"DRA KATTYA OLIVEIRA",11,"93327",17,2,2020
"PAULO JOSE",11,"27138",40,2,2020
"HIGOR BONIFACIO",11,"63215",55,2,2020
"KLEBER WAN DALL",11,"81175",15,2,2020
"WILLIAM PARREIRA",11,"45950",70,2,2020
"GILBERTO VASCONCELOS",11,"02550",16,2,2020
"HOSANA MARCONDES",11,"74357",13,2,2020
"ZE GOMES",11,"28932",14,2,2020
"CEICAO",11,"17590",14,2,2020
"ZE PACHECO",11,"28754",11,2,2020
"ROGERIO PARADA",11,"62910",28,2,2020
"MAXWELL MARIINHA",11,"10073",15,2,2020
"SILVIO RAMALHO",11,"34371",11,2,2020
"DEDE ADELIA",11,"64750",25,2,2020
"DOUTOR HERALDO LEMOS",11,"56251",65,2,2020
"TABIRA FERREIRA",11,"02470",77,2,2020
"LAERTE DOURADO",11,"94358",11,2,2020
"ORESTES TAMBOLIN",11,"66354",45,2,2020
"SILVIO ANTONIO",11,"09210",28,2,2020
"PATRICK DAUER",11,"81612",70,2,2020
"ALEANDRO",11,"07790",12,2,2020
"DR CRISTIANO",11,"10537",15,2,2020
"TIAO ELOI",11,"92932",19,2,2020
"JUNIOR FEITOSA",11,"01473",15,2,2020
"KADU",11,"63711",33,2,2020
"MAURO",11,"15717",25,2,2020
"EDILSON TAVARES",11,"26077",15,2,2020
"KAKI",11,"57959",12,2,2020
"PROFESSORA ALTIVA",11,"91812",13,2,2020
"CLEUNICE ALVES",11,"74063",11,2,2020
"EDVAN BRANDAO",11,"07234",12,2,2020
"DR MARCIO AURELIO",11,"70718",12,2,2020
"DR FURLAN",11,"06050",23,2,2020
"CAPITAO GARCIA",11,"16616",17,2,2020
"WADSON RIBEIRO",11,"41238",65,2,2020
"EDINILSON LOPES",11,"41343",15,2,2020
"VALTER PT",11,"78590",13,2,2020
"THIAGO PT",11,"72257",13,2,2020
"LEANDRO BORTOLAZZI",11,"98035",15,2,2020
"RAPHAEL DUTRA",11,"62090",55,2,2020
"JORGE TAKAHASHI",11,"90395",15,2,2020
"DR ISABEL FERNANDES",11,"59293",11,2,2020
"EDMAR OLIVEIRA",11,"19810",51,2,2020
"DUDA LEMOS",11,"94455",90,2,2020
"JOHNNY MAYCON",11,"58670",10,2,2020
"SIMAO PEIXOTO",11,"02178",11,2,2020
"BAITO TETE",11,"31496",12,2,2020
"VETER MARTINS",11,"92274",55,2,2020
"ZE LEANDRO",11,"09539",55,2,2020
"JORGE SANTA BRIGIDA",11,"04642",65,2,2020
"WANDO ROBSON",11,"41114",23,2,2020
"VALDA PT",11,"35335",13,2,2020
"JOEL LOBO",11,"02232",55,2,2020
"KALED",11,"61280",27,2,2020
"PEDRO HENRIQUE",11,"15431",15,2,2020
"EDUARDO VASCONCELOS",11,"33910",40,2,2020
"PELEZINHO",11,"08389",40,2,2020
"PARAIBA",11,"08419",22,2,2020
"SIMONE SABIN",11,"85898",28,2,2020
"ZEWELTO",11,"66150",12,2,2020
"PROF RIBAMAR",11,"00230",40,2,2020
"ZE BONI",11,"75353",36,2,2020
"REINALDO MONTEIRO",11,"62138",90,2,2020
"JOSE LOURETO",11,"13897",29,2,2020
"LEVY FIDELIX",11,"71072",28,2,2020
"ZE BELO",11,"23310",50,2,2020
"TENA JESUS",11,"39934",36,2,2020
"GLEYCIARIA BERGAMIM ARAUJO",11,"56774",25,2,2020
"BRUNO HOTEL DOIS GAUCHOS",11,"91138",55,2,2020
"FILHO COQUEIRO",11,"08699",90,2,2020
"GUEDES MISTER M",11,"44814",12,2,2020
"WILSON MATOS",11,"62910",51,2,2020
"ROMINHO",11,"24295",15,2,2020
"KIM",11,"61310",77,2,2020
"LAMBARI",11,"62090",35,2,2020
"DANIELA",11,"66192",13,2,2020
"AMILTINHO",11,"10871",11,2,2020
"PEDRINHO ELISEU",11,"61654",45,2,2020
"DR JOAO MOREIRA",11,"00590",45,2,2020
"REINALDO CANDIDO",11,"93793",23,2,2020
"ELEAZAR LOPES",11,"56430",19,2,2020
"LUCIMEIRE",11,"34290",17,2,2020
"MARINES BEM TOMAZ",11,"21270",17,2,2020
"VALTENIR",11,"92100",25,2,2020
"ZEZAO",11,"07625",45,2,2020
"YGOR QUEIROZ",11,"21830",55,2,2020
"PAULO LOBO",11,"33979",27,2,2020
"WELLINGTON MORCEGO",11,"27650",13,2,2020
"IRANI BARROS",11,"74292",45,2,2020
"MAURO ALEXANDRE",11,"05630",15,2,2020
"JOAO COLONIEZI",11,"75914",15,2,2020
"GREGORIO RETIFICA",11,"43877",14,2,2020
"HEROILMA",11,"65633",70,2,2020
"JOCELIO NOBRE",11,"92487",55,2,2020
"DR JEFERSON",11,"91774",77,2,2020
"MICHEL VALNEY",11,"37672",25,2,2020
"OCIVALDO AMORIM",11,"02194",45,2,2020
"CRIS DUARTE",11,"90514",50,2,2020
"LUIZ MACHADO",11,"35599",12,2,2020
"HELBINHA RODRIGUES",11,"26115",17,2,2020
"DR ADILSON",11,"90352",55,2,2020
"CHICO AIRTON",11,"07170",28,2,2020
"EDIMAR EDINHO",11,"08532",13,2,2020
"MARIETTA BARTELEGA",11,"66451",25,2,2020
"INES COELHO",11,"91634",25,2,2020
"PEDRO FILHO",11,"18856",90,2,2020
"ANTONIO SILVA",11,"12521",65,2,2020
"WHELMA FARMACIA",11,"08508",51,2,2020
"JORJAO",11,"05010",13,2,2020
"JOTA PINTO",11,"08893",12,2,2020
"PAULO RITZEL",11,"87718",25,2,2020
"ZANA SERRANO",11,"08524",13,2,2020
"MAIRA VILAR",11,"24570",12,2,2020
"MARCOS GUERRA",11,"57134",23,2,2020
"CARLOS SILVA",11,"21490",13,2,2020
"DRA AMANDA HORATORIO",11,"63134",65,2,2020
"MARCELO MIGLIOLI",11,"90514",77,2,2020
"SOMBRA",11,"71153",36,2,2020
"WAGNER FREITAS",11,"64777",14,2,2020
"QUINZINHO PEDROSO",11,"63614",70,2,2020
"AURENICE RIBEIRO",11,"05592",15,2,2020
"ARINA AARDOOM",11,"75221",45,2,2020
"EDUARDO",11,"23574",14,2,2020
"ELIEUDES MORAES",11,"92649",25,2,2020
"JONER CHAGAS",11,"03077",10,2,2020
"NILTON CARDOSO",11,"10502",15,2,2020
"PROFESSOR FLAVIO",11,"50350",18,2,2020
"NATAN",11,"04103",12,2,2020
"CORONEL HELENA",11,"70971",10,2,2020
"CAPITAO PAZ",11,"37818",17,2,2020
"LUCIANO DEBOCA",11,"42013",15,2,2020
"JOAO PAULO NALI",11,"56278",14,2,2020
"JOAQUIM CRAVEIRO CURADO",11,"93777",55,2,2020
"ADAUTO",11,"66877",13,2,2020
"FABIO SERVIO",11,"12190",90,2,2020
"PERITO VARK",11,"00353",51,2,2020
"DONA FRANCISCA",11,"66710",13,2,2020
"ALVARO FILHO",11,"23175",13,2,2020
"JAILTON BEZERRA",11,"93416",10,2,2020
"RENATO VILELA",11,"90778",25,2,2020
"DR CICERO",11,"04537",25,2,2020
"NEVINHA",11,"18155",28,2,2020
"JARBAS SOSTER",11,"01392",70,2,2020
"GILVANIA BARROS",11,"27057",77,2,2020
"ALCEU MARON",11,"77453",90,2,2020
"GENERAL MARCO FELICIO",11,"47333",28,2,2020
"BATISTA",11,"01473",65,2,2020
"CALMON",11,"38830",11,2,2020
"RENATO VIDIGAL",11,"57959",19,2,2020
"PROFESSORA ANA CELIA",11,"16519",16,2,2020
"CARLOS MAGNO",11,"10324",15,2,2020
"MARCOS SOBREIRA",11,"14117",12,2,2020
"BRECHO",11,"90158",55,2,2020
"GILBERTO AROSO",11,"08494",15,2,2020
"EDUARDO FUJIKAWA",11,"74071",65,2,2020
"ALEXANDRE CESAR",11,"96253",55,2,2020
"BRANCO ANGELIM",11,"15776",13,2,2020
"JUNIOR MATT",11,"00736",45,2,2020
"MARIOZAM LEMES",11,"95877",17,2,2020
"ANTONIO BARROS",11,"09075",27,2,2020
"FRANCISCA PRIMO",11,"07340",22,2,2020
"DANIEL SUPERMERCADO",11,"96350",15,2,2020
"MARCELA PREST",11,"35157",50,2,2020
"ERASMO HORTA",11,"49913",77,2,2020
"JOSAN LEITE",11,"27855",51,2,2020
"ANTONIEL MIRANDA",11,"04650",90,2,2020
"DR LUIS FERNANDO",11,"58670",90,2,2020
"GILVAN ARTES",11,"33138",20,2,2020
"CASTELO ALEMAO",11,"61778",14,2,2020
"SOCORRO MONTEIRO",11,"15210",11,2,2020
"MARINA HELOU",11,"71072",18,2,2020
"ZE PAULO MOURA",11,"93912",25,2,2020
"PAULINHO",11,"18376",90,2,2020
"WAGNER ROGRIGUES",11,"92410",77,2,2020
"FERNANDO LUCIO",11,"40290",40,2,2020
"MARCOS FONTES",11,"70173",17,2,2020
"ZE CLAUDIO",11,"32050",50,2,2020
"ANDRE GAIOLA",11,"31933",77,2,2020
"MARISA LOBO",11,"75353",70,2,2020
"PERICLES",11,"74357",70,2,2020
"PAULINHO AUTOESCOLA",11,"56146",11,2,2020
"JULIANA CAPITA MEDICA",11,"70475",28,2,2020
"ANDERSON SOUSA",11,"98434",11,2,2020
"DR WELINGTON",11,"42676",55,2,2020
"ERICK SILVA",11,"70793",13,2,2020
"DIVINICO",11,"96393",23,2,2020
"NENEM IGAPO",11,"02232",25,2,2020
"PROFESSOR GILVANDRO",11,"04251",65,2,2020
"ELIENE",11,"92371",17,2,2020
"BETO MUCIO",11,"66451",28,2,2020
"AQUILES AREIA",11,"92436",11,2,2020
"DALMINHO",11,"27170",14,2,2020
"PEDRO SA",11,"63711",14,2,2020
"PROFESSOR ADEMILSON",11,"73326",19,2,2020
"NARO",11,"18554",11,2,2020
"ROBERTAO",11,"38130",15,2,2020
